1552161663396,16510,2137773,6,4.758,3.040,1.850,
1552161663396,0,2137773,7,-0.070,3.040,1.850,
1552161663396,0,2137773,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161663396,0,2137773,5,0.243,6.951,1.850,
1552161663396,0,2137773,9,4.448,6.545,1.850,
1552161663408,12,2137785,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161666095,2687,2140472,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161666103,8,2140480,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161666718,615,2141095,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161667345,627,2141722,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161667357,12,2141734,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161667365,8,2141742,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161667381,16,2141758,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161667797,416,2142174,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161668228,431,2142605,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161668356,128,2142733,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161668372,16,2142749,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161668380,8,2142757,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161671059,2679,2145436,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161671072,13,2145449,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161671694,622,2146071,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161671778,84,2146155,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161671806,28,2146183,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161671815,9,2146192,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161671819,4,2146196,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161671826,7,2146203,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161671831,5,2146208,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161672275,444,2146652,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161672699,424,2147076,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161672710,11,2147087,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161672723,13,2147100,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161673135,412,2147512,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161673831,696,2148208,6,4.757,3.040,1.850,
1552161673831,0,2148208,7,-0.070,3.040,1.850,
1552161673831,0,2148208,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161673831,0,2148208,5,0.241,6.952,1.850,
1552161673831,0,2148208,9,4.448,6.544,1.850,
1552161674771,940,2149148,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161675394,623,2149771,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161675542,148,2149919,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161675562,20,2149939,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161676205,643,2150582,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161676217,12,2150594,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161676225,8,2150602,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161676640,415,2151017,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161677064,424,2151441,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161677076,12,2151453,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161677080,4,2151457,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161677100,20,2151477,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161677108,8,2151485,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161677116,8,2151493,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161677527,411,2151904,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161678270,743,2152647,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161679213,943,2153590,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161679852,639,2154229,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161679908,56,2154285,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161680566,658,2154943,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161680582,16,2154959,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161680997,415,2155374,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161681546,549,2155923,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161681585,39,2155962,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161681606,21,2155983,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161681670,64,2156047,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161681706,36,2156083,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161681706,0,2156083,4,0.000,0.000,0.256,5,0.000,6,0.000,7,0.000,9,0.000,
1552161681743,37,2156120,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161681743,0,2156120,4,0.000,0.000,0.256,5,0.000,6,0.000,7,0.000,9,0.000,
1552161682176,433,2156553,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161682176,0,2156553,4,0.000,0.000,0.256,5,0.000,6,0.000,7,0.000,9,0.000,
1552161682238,62,2156615,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
1552161682238,0,2156615,4,0.000,0.000,0.256,5,0.000,6,0.000,7,0.000,9,0.000,
1552161682261,23,2156638,2,1.180,-3.167,-0.588,5,0.000,6,0.000,7,0.000,9,0.000,
